STATION,date,ENTRIES,EXITS
PAVONIA/NEWPORT,2018-03-08,18515.0,17396.0
PAVONIA/NEWPORT,2018-03-09,19245.0,17510.0
PELHAM BAY PARK,2018-03-03,3351.0,2373.0
PELHAM BAY PARK,2018-03-04,2621.0,1883.0
PELHAM BAY PARK,2018-03-05,7365.0,3830.0
PELHAM BAY PARK,2018-03-06,7648.0,4076.0
PELHAM BAY PARK,2018-03-07,5224.0,3004.0
PELHAM BAY PARK,2018-03-08,6995.0,3726.0
PELHAM BAY PARK,2018-03-09,7203.0,3752.0
PELHAM PKWY,2018-03-03,4594.0,2479.0
PELHAM PKWY,2018-03-04,3246.0,2125.0
PELHAM PKWY,2018-03-05,11655.0,5177.0
PELHAM PKWY,2018-03-06,12206.0,5613.0
PELHAM PKWY,2018-03-07,8080.0,3914.0
PELHAM PKWY,2018-03-08,11221.0,5050.0
PELHAM PKWY,2018-03-09,11832.0,5425.0
PENNSYLVANIA AV,2018-03-03,2325.0,1121.0
PENNSYLVANIA AV,2018-03-04,1619.0,838.0
PENNSYLVANIA AV,2018-03-05,4566.0,2308.0
PENNSYLVANIA AV,2018-03-06,4741.0,2434.0
PENNSYLVANIA AV,2018-03-07,3519.0,1736.0
PENNSYLVANIA AV,2018-03-08,4545.0,2300.0
PENNSYLVANIA AV,2018-03-09,4745.0,2299.0
PRESIDENT ST,2018-03-03,1923.0,2064.0
PRESIDENT ST,2018-03-04,1385.0,1559.0
PRESIDENT ST,2018-03-05,4451.0,4552.0
PRESIDENT ST,2018-03-06,4576.0,4909.0
PRESIDENT ST,2018-03-07,3442.0,3831.0
PRESIDENT ST,2018-03-08,4496.0,4718.0
PRESIDENT ST,2018-03-09,4271.0,4238.0
PRINCE ST,2018-03-03,13619.0,15905.0
PRINCE ST,2018-03-04,10162.0,11151.0
PRINCE ST,2018-03-05,12556.0,12174.0
PRINCE ST,2018-03-06,13422.0,12564.0
PRINCE ST,2018-03-07,7990.0,7684.0
PRINCE ST,2018-03-08,12956.0,12484.0
PRINCE ST,2018-03-09,14753.0,14128.0
PROSPECT AV,2018-03-03,5410.0,2698.0
PROSPECT AV,2018-03-04,4073.0,2132.0
PROSPECT AV,2018-03-05,12780.0,5587.0
PROSPECT AV,2018-03-06,13260.0,5855.0
PROSPECT AV,2018-03-07,9798.0,4836.0
PROSPECT AV,2018-03-08,12999.0,5588.0
PROSPECT AV,2018-03-09,13170.0,5613.0
PROSPECT PARK,2018-03-03,6550.0,3391.0
PROSPECT PARK,2018-03-04,5226.0,2857.0
PROSPECT PARK,2018-03-05,9994.0,5425.0
PROSPECT PARK,2018-03-06,10512.0,5639.0
PROSPECT PARK,2018-03-07,7703.0,4425.0
PROSPECT PARK,2018-03-08,10147.0,5354.0
PROSPECT PARK,2018-03-09,10444.0,5412.0
QUEENS PLAZA,2018-03-03,4981.0,4478.0
QUEENS PLAZA,2018-03-04,3574.0,3521.0
QUEENS PLAZA,2018-03-05,11859.0,9735.0
QUEENS PLAZA,2018-03-06,12397.0,9803.0
QUEENS PLAZA,2018-03-07,9251.0,7552.0
QUEENS PLAZA,2018-03-08,11923.0,9749.0
QUEENS PLAZA,2018-03-09,11612.0,9063.0
QUEENSBORO PLZ,2018-03-03,10538.0,3874.0
QUEENSBORO PLZ,2018-03-04,8037.0,2647.0
QUEENSBORO PLZ,2018-03-05,14008.0,4292.0
QUEENSBORO PLZ,2018-03-06,14307.0,4500.0
QUEENSBORO PLZ,2018-03-07,9863.0,3204.0
QUEENSBORO PLZ,2018-03-08,14093.0,4049.0
QUEENSBORO PLZ,2018-03-09,14659.0,4205.0
RALPH AV,2018-03-03,3743.0,1700.0
RALPH AV,2018-03-04,2900.0,1563.0
RALPH AV,2018-03-05,5749.0,2524.0
RALPH AV,2018-03-06,5819.0,2566.0
RALPH AV,2018-03-07,4455.0,2237.0
RALPH AV,2018-03-08,5653.0,2336.0
RALPH AV,2018-03-09,5759.0,2479.0
RECTOR ST,2018-03-03,8372.0,3316.0
RECTOR ST,2018-03-04,6242.0,2678.0
RECTOR ST,2018-03-05,16506.0,5231.0
RECTOR ST,2018-03-06,17674.0,5530.0
RECTOR ST,2018-03-07,11062.0,3760.0
RECTOR ST,2018-03-08,16663.0,5343.0
RECTOR ST,2018-03-09,16908.0,6229.0
RIT-MANHATTAN,2018-03-03,2444.0,26.0
RIT-MANHATTAN,2018-03-04,2400.0,37.0
RIT-MANHATTAN,2018-03-05,2297.0,17.0
RIT-MANHATTAN,2018-03-06,2410.0,32.0
RIT-MANHATTAN,2018-03-07,1008.0,30.0
RIT-MANHATTAN,2018-03-08,2266.0,41.0
RIT-MANHATTAN,2018-03-09,2516.0,32.0
RIT-ROOSEVELT,2018-03-03,2516.0,58.0
RIT-ROOSEVELT,2018-03-04,2419.0,62.0
RIT-ROOSEVELT,2018-03-05,2484.0,29.0
RIT-ROOSEVELT,2018-03-06,2647.0,36.0
RIT-ROOSEVELT,2018-03-07,1335.0,32.0
RIT-ROOSEVELT,2018-03-08,2448.0,39.0
RIT-ROOSEVELT,2018-03-09,2694.0,32.0
ROCKAWAY AV,2018-03-03,6090.0,4366.0
ROCKAWAY AV,2018-03-04,4655.0,3512.0
ROCKAWAY AV,2018-03-05,10843.0,7865.0
ROCKAWAY AV,2018-03-06,11081.0,7990.0
ROCKAWAY AV,2018-03-07,8426.0,6480.0
ROCKAWAY AV,2018-03-08,10762.0,7650.0
ROCKAWAY AV,2018-03-09,11143.0,8150.0
ROCKAWAY BLVD,2018-03-03,4064.0,1167.0
ROCKAWAY BLVD,2018-03-04,2993.0,1025.0
ROCKAWAY BLVD,2018-03-05,7477.0,2107.0
ROCKAWAY BLVD,2018-03-06,7726.0,2159.0
ROCKAWAY BLVD,2018-03-07,5735.0,1776.0
ROCKAWAY BLVD,2018-03-08,7402.0,1962.0
ROCKAWAY BLVD,2018-03-09,7523.0,1981.0
ROCKAWAY PARK B,2018-03-03,483.0,546.0
ROCKAWAY PARK B,2018-03-04,264.0,297.0
ROCKAWAY PARK B,2018-03-05,619.0,655.0
ROCKAWAY PARK B,2018-03-06,626.0,631.0
ROCKAWAY PARK B,2018-03-07,463.0,653.0
ROCKAWAY PARK B,2018-03-08,549.0,668.0
ROCKAWAY PARK B,2018-03-09,606.0,639.0
ROOSEVELT ISLND,2018-03-03,3630.0,3314.0
ROOSEVELT ISLND,2018-03-04,3955.0,3550.0
ROOSEVELT ISLND,2018-03-05,6985.0,6287.0
ROOSEVELT ISLND,2018-03-06,7456.0,6557.0
ROOSEVELT ISLND,2018-03-07,5099.0,4817.0
ROOSEVELT ISLND,2018-03-08,7124.0,6186.0
ROOSEVELT ISLND,2018-03-09,7410.0,6088.0
SARATOGA AV,2018-03-03,2673.0,2571.0
SARATOGA AV,2018-03-04,1990.0,1992.0
SARATOGA AV,2018-03-05,5565.0,5164.0
SARATOGA AV,2018-03-06,5757.0,5365.0
SARATOGA AV,2018-03-07,4301.0,4040.0
SARATOGA AV,2018-03-08,5409.0,5192.0
SARATOGA AV,2018-03-09,5746.0,5217.0
SENECA AVE,2018-03-03,332.0,351.0
SENECA AVE,2018-03-04,282.0,303.0
SENECA AVE,2018-03-05,441.0,529.0
SENECA AVE,2018-03-06,418.0,515.0
SENECA AVE,2018-03-07,364.0,589.0
SENECA AVE,2018-03-08,451.0,502.0
SENECA AVE,2018-03-09,472.0,528.0
SHEEPSHEAD BAY,2018-03-03,5797.0,5265.0
SHEEPSHEAD BAY,2018-03-04,4811.0,4506.0
SHEEPSHEAD BAY,2018-03-05,14431.0,11114.0
SHEEPSHEAD BAY,2018-03-06,15036.0,11904.0
SHEEPSHEAD BAY,2018-03-07,10536.0,8999.0
SHEEPSHEAD BAY,2018-03-08,13992.0,10870.0
SHEEPSHEAD BAY,2018-03-09,13835.0,11000.0
SHEPHERD AV,2018-03-03,1840.0,895.0
SHEPHERD AV,2018-03-04,1529.0,858.0
SHEPHERD AV,2018-03-05,3341.0,1386.0
SHEPHERD AV,2018-03-06,3378.0,1419.0
SHEPHERD AV,2018-03-07,2549.0,1263.0
SHEPHERD AV,2018-03-08,3176.0,1334.0
SHEPHERD AV,2018-03-09,3424.0,1423.0
SIMPSON ST,2018-03-03,5269.0,1643.0
SIMPSON ST,2018-03-04,3713.0,1233.0
SIMPSON ST,2018-03-05,8957.0,2346.0
SIMPSON ST,2018-03-06,9245.0,2351.0
SIMPSON ST,2018-03-07,6261.0,1685.0
SIMPSON ST,2018-03-08,8806.0,2237.0
SIMPSON ST,2018-03-09,9232.0,2383.0
SMITH-9 ST,2018-03-03,2858.0,3663.0
SMITH-9 ST,2018-03-04,1925.0,2364.0
SMITH-9 ST,2018-03-05,4906.0,5659.0
SMITH-9 ST,2018-03-06,5003.0,5714.0
SMITH-9 ST,2018-03-07,3734.0,4259.0
SMITH-9 ST,2018-03-08,4752.0,5495.0
SMITH-9 ST,2018-03-09,5100.0,5826.0
SOUTH FERRY,2018-03-03,6434.0,6371.0
SOUTH FERRY,2018-03-04,5089.0,5641.0
SOUTH FERRY,2018-03-05,13956.0,9772.0
SOUTH FERRY,2018-03-06,14720.0,9825.0
SOUTH FERRY,2018-03-07,8313.0,5274.0
SOUTH FERRY,2018-03-08,12804.0,8424.0
SOUTH FERRY,2018-03-09,14238.0,9270.0
SPRING ST,2018-03-03,11404.0,5885.0
SPRING ST,2018-03-04,8305.0,4145.0
SPRING ST,2018-03-05,21097.0,11651.0
SPRING ST,2018-03-06,22298.0,12732.0
SPRING ST,2018-03-07,15557.0,8668.0
SPRING ST,2018-03-08,22085.0,12939.0
SPRING ST,2018-03-09,24070.0,14930.0
ST LAWRENCE AV,2018-03-03,2688.0,2190.0
ST LAWRENCE AV,2018-03-04,1951.0,1794.0
ST LAWRENCE AV,2018-03-05,4193.0,3501.0
ST LAWRENCE AV,2018-03-06,4347.0,3502.0
ST LAWRENCE AV,2018-03-07,3211.0,2846.0
ST LAWRENCE AV,2018-03-08,4274.0,3519.0
ST LAWRENCE AV,2018-03-09,4355.0,3518.0
ST. GEORGE,2018-03-03,3756.0,0.0
ST. GEORGE,2018-03-04,2672.0,0.0
ST. GEORGE,2018-03-05,14792.0,1.0
ST. GEORGE,2018-03-06,15953.0,0.0
ST. GEORGE,2018-03-07,10530.0,0.0
ST. GEORGE,2018-03-08,13923.0,0.0
ST. GEORGE,2018-03-09,13694.0,1.0
STEINWAY ST,2018-03-03,10336.0,7140.0
STEINWAY ST,2018-03-04,7251.0,5375.0
STEINWAY ST,2018-03-05,15459.0,10615.0
STEINWAY ST,2018-03-06,15813.0,10966.0
STEINWAY ST,2018-03-07,11331.0,7511.0
STEINWAY ST,2018-03-08,15728.0,10580.0
STEINWAY ST,2018-03-09,17000.0,11589.0
STERLING ST,2018-03-03,3242.0,1728.0
STERLING ST,2018-03-04,2447.0,1483.0
STERLING ST,2018-03-05,5889.0,3389.0
STERLING ST,2018-03-06,6173.0,3422.0
STERLING ST,2018-03-07,4726.0,2861.0
STERLING ST,2018-03-08,6038.0,3353.0
STERLING ST,2018-03-09,6185.0,3452.0
SUTPHIN BLVD,2018-03-03,2088.0,1295.0
SUTPHIN BLVD,2018-03-04,1687.0,1186.0
SUTPHIN BLVD,2018-03-05,4524.0,2349.0
SUTPHIN BLVD,2018-03-06,4476.0,2533.0
SUTPHIN BLVD,2018-03-07,3383.0,1907.0
SUTPHIN BLVD,2018-03-08,4403.0,2334.0
SUTPHIN BLVD,2018-03-09,4453.0,2554.0
SUTPHIN-ARCHER,2018-03-03,11611.0,8732.0
SUTPHIN-ARCHER,2018-03-04,9116.0,7205.0
SUTPHIN-ARCHER,2018-03-05,22751.0,19012.0
SUTPHIN-ARCHER,2018-03-06,23366.0,19843.0
SUTPHIN-ARCHER,2018-03-07,16570.0,14854.0
SUTPHIN-ARCHER,2018-03-08,22329.0,19303.0
SUTPHIN-ARCHER,2018-03-09,23599.0,20147.0
SUTTER AV,2018-03-03,2378.0,1964.0
SUTTER AV,2018-03-04,1723.0,1636.0
SUTTER AV,2018-03-05,4202.0,2486.0
SUTTER AV,2018-03-06,4367.0,2547.0
SUTTER AV,2018-03-07,3085.0,2141.0
SUTTER AV,2018-03-08,4061.0,2332.0
SUTTER AV,2018-03-09,4197.0,2458.0
SUTTER AV-RUTLD,2018-03-03,3704.0,3919.0
SUTTER AV-RUTLD,2018-03-04,2772.0,3009.0
SUTTER AV-RUTLD,2018-03-05,7227.0,6847.0
SUTTER AV-RUTLD,2018-03-06,7279.0,7140.0
SUTTER AV-RUTLD,2018-03-07,5245.0,5213.0
SUTTER AV-RUTLD,2018-03-08,7056.0,6793.0
SUTTER AV-RUTLD,2018-03-09,7282.0,7042.0
THIRTY ST,2018-03-03,2342.0,99.0
THIRTY ST,2018-03-04,2121.0,187.0
THIRTY ST,2018-03-05,8627.0,10388.0
THIRTY ST,2018-03-06,9228.0,11050.0
THIRTY ST,2018-03-07,4712.0,5690.0
THIRTY ST,2018-03-08,8252.0,9801.0
THIRTY ST,2018-03-09,9216.0,11251.0
THIRTY THIRD ST,2018-03-03,8187.0,8640.0
THIRTY THIRD ST,2018-03-04,7867.0,9473.0
THIRTY THIRD ST,2018-03-05,23954.0,19013.0
THIRTY THIRD ST,2018-03-06,24647.0,19911.0
THIRTY THIRD ST,2018-03-07,14255.0,10504.0
THIRTY THIRD ST,2018-03-08,21633.0,18813.0
THIRTY THIRD ST,2018-03-09,17642.0,22284.0
TIMES SQ-42 ST,2018-03-03,50331.0,57993.0
TIMES SQ-42 ST,2018-03-04,40010.0,41499.0
TIMES SQ-42 ST,2018-03-05,86040.0,82288.0
TIMES SQ-42 ST,2018-03-06,93671.0,89901.0
TIMES SQ-42 ST,2018-03-07,61750.0,60505.0
TIMES SQ-42 ST,2018-03-08,87842.0,86905.0
TIMES SQ-42 ST,2018-03-09,93781.0,92960.0
TOMPKINSVILLE,2018-03-03,419.0,0.0
TOMPKINSVILLE,2018-03-04,252.0,0.0
TOMPKINSVILLE,2018-03-05,758.0,0.0
TOMPKINSVILLE,2018-03-06,803.0,0.0
TOMPKINSVILLE,2018-03-07,432.0,0.0
TOMPKINSVILLE,2018-03-08,752.0,0.0
TOMPKINSVILLE,2018-03-09,792.0,0.0
TREMONT AV,2018-03-03,5519.0,2923.0
TREMONT AV,2018-03-04,4122.0,2386.0
TREMONT AV,2018-03-05,9943.0,4705.0
TREMONT AV,2018-03-06,10063.0,4882.0
TREMONT AV,2018-03-07,7632.0,4327.0
TREMONT AV,2018-03-08,9964.0,4745.0
TREMONT AV,2018-03-09,10183.0,5184.0
TWENTY THIRD ST,2018-03-03,2755.0,4044.0
TWENTY THIRD ST,2018-03-04,1950.0,2435.0
TWENTY THIRD ST,2018-03-05,9870.0,12511.0
TWENTY THIRD ST,2018-03-06,9763.0,10813.0
TWENTY THIRD ST,2018-03-07,5208.0,5061.0
TWENTY THIRD ST,2018-03-08,8798.0,9937.0
TWENTY THIRD ST,2018-03-09,9054.0,14126.0
UNION ST,2018-03-03,1341.0,3635.0
UNION ST,2018-03-04,1074.0,2488.0
UNION ST,2018-03-05,6688.0,5123.0
UNION ST,2018-03-06,7043.0,4999.0
UNION ST,2018-03-07,5542.0,4387.0
UNION ST,2018-03-08,7052.0,5019.0
UNION ST,2018-03-09,6846.0,5263.0
UTICA AV,2018-03-03,10512.0,7227.0
UTICA AV,2018-03-04,8035.0,6350.0
UTICA AV,2018-03-05,15783.0,10354.0
UTICA AV,2018-03-06,16326.0,10537.0
UTICA AV,2018-03-07,12316.0,8958.0
UTICA AV,2018-03-08,16021.0,9692.0
UTICA AV,2018-03-09,16267.0,10685.0
V.CORTLANDT PK,2018-03-03,3808.0,1760.0
V.CORTLANDT PK,2018-03-04,2726.0,1428.0
V.CORTLANDT PK,2018-03-05,7473.0,2832.0
V.CORTLANDT PK,2018-03-06,7792.0,2853.0
V.CORTLANDT PK,2018-03-07,4457.0,1793.0
V.CORTLANDT PK,2018-03-08,7285.0,2758.0
V.CORTLANDT PK,2018-03-09,7993.0,2862.0
VAN SICLEN AV,2018-03-03,1491.0,1507.0
VAN SICLEN AV,2018-03-04,1066.0,1203.0
VAN SICLEN AV,2018-03-05,5768.0,5329.0
VAN SICLEN AV,2018-03-06,5981.0,5488.0
VAN SICLEN AV,2018-03-07,4394.0,4219.0
VAN SICLEN AV,2018-03-08,5777.0,5203.0
VAN SICLEN AV,2018-03-09,5861.0,5324.0
VAN SICLEN AVE,2018-03-03,1896.0,1523.0
VAN SICLEN AVE,2018-03-04,1475.0,1394.0
VAN SICLEN AVE,2018-03-05,3201.0,2471.0
VAN SICLEN AVE,2018-03-06,3194.0,2516.0
VAN SICLEN AVE,2018-03-07,2452.0,2181.0
VAN SICLEN AVE,2018-03-08,3065.0,2353.0
VAN SICLEN AVE,2018-03-09,3186.0,2433.0
VERNON-JACKSON,2018-03-03,13.0,32.0
VERNON-JACKSON,2018-03-04,1.0,18.0
VERNON-JACKSON,2018-03-05,15100.0,10564.0
VERNON-JACKSON,2018-03-06,16183.0,11315.0
VERNON-JACKSON,2018-03-07,11065.0,7781.0
VERNON-JACKSON,2018-03-08,15470.0,10730.0
VERNON-JACKSON,2018-03-09,15727.0,10836.0
W 4 ST-WASH SQ,2018-03-03,23014.0,26842.0
W 4 ST-WASH SQ,2018-03-04,20360.0,20704.0
W 4 ST-WASH SQ,2018-03-05,30659.0,32089.0
W 4 ST-WASH SQ,2018-03-06,33440.0,34609.0
W 4 ST-WASH SQ,2018-03-07,24703.0,24553.0
W 4 ST-WASH SQ,2018-03-08,32939.0,35488.0
W 4 ST-WASH SQ,2018-03-09,35098.0,37536.0
W 8 ST-AQUARIUM,2018-03-03,846.0,605.0
W 8 ST-AQUARIUM,2018-03-04,663.0,533.0
W 8 ST-AQUARIUM,2018-03-05,2262.0,1388.0
W 8 ST-AQUARIUM,2018-03-06,2308.0,1375.0
W 8 ST-AQUARIUM,2018-03-07,1629.0,917.0
W 8 ST-AQUARIUM,2018-03-08,2095.0,1250.0
W 8 ST-AQUARIUM,2018-03-09,2170.0,1280.0
WAKEFIELD/241,2018-03-03,2651.0,2543.0
WAKEFIELD/241,2018-03-04,2146.0,2091.0
WAKEFIELD/241,2018-03-05,4826.0,4155.0
WAKEFIELD/241,2018-03-06,4983.0,4599.0
WAKEFIELD/241,2018-03-07,3229.0,3276.0
WAKEFIELD/241,2018-03-08,4571.0,4202.0
WAKEFIELD/241,2018-03-09,4831.0,4704.0
WALL ST,2018-03-03,7119.0,4515.0
WALL ST,2018-03-04,5137.0,3541.0
WALL ST,2018-03-05,44983.0,39823.0
WALL ST,2018-03-06,47718.0,41748.0
WALL ST,2018-03-07,32116.0,27345.0
WALL ST,2018-03-08,44074.0,38840.0
WALL ST,2018-03-09,43993.0,38065.0
WEST FARMS SQ,2018-03-03,3783.0,2177.0
WEST FARMS SQ,2018-03-04,2924.0,1773.0
WEST FARMS SQ,2018-03-05,7053.0,3080.0
WEST FARMS SQ,2018-03-06,7156.0,3215.0
WEST FARMS SQ,2018-03-07,4965.0,2451.0
WEST FARMS SQ,2018-03-08,6884.0,3118.0
WEST FARMS SQ,2018-03-09,6893.0,3244.0
WESTCHESTER SQ,2018-03-03,2779.0,2681.0
WESTCHESTER SQ,2018-03-04,1898.0,2003.0
WESTCHESTER SQ,2018-03-05,6687.0,5746.0
WESTCHESTER SQ,2018-03-06,6920.0,5813.0
WESTCHESTER SQ,2018-03-07,4362.0,3944.0
WESTCHESTER SQ,2018-03-08,6412.0,5486.0
WESTCHESTER SQ,2018-03-09,6560.0,5585.0
WHITEHALL S-FRY,2018-03-03,6447.0,6068.0
WHITEHALL S-FRY,2018-03-04,5023.0,5028.0
WHITEHALL S-FRY,2018-03-05,18215.0,17087.0
WHITEHALL S-FRY,2018-03-06,19126.0,17336.0
WHITEHALL S-FRY,2018-03-07,12749.0,12189.0
WHITEHALL S-FRY,2018-03-08,17380.0,16336.0
WHITEHALL S-FRY,2018-03-09,17795.0,14657.0
WHITLOCK AV,2018-03-03,1166.0,1149.0
WHITLOCK AV,2018-03-04,810.0,808.0
WHITLOCK AV,2018-03-05,1956.0,1874.0
WHITLOCK AV,2018-03-06,2089.0,1939.0
WHITLOCK AV,2018-03-07,1520.0,1421.0
WHITLOCK AV,2018-03-08,1945.0,1804.0
WHITLOCK AV,2018-03-09,1965.0,1729.0
WILSON AV,2018-03-03,3417.0,2820.0
WILSON AV,2018-03-04,2691.0,2441.0
WILSON AV,2018-03-05,4734.0,4053.0
WILSON AV,2018-03-06,4791.0,3976.0
WILSON AV,2018-03-07,3667.0,3178.0
WILSON AV,2018-03-08,4729.0,3846.0
WILSON AV,2018-03-09,4950.0,3825.0
WINTHROP ST,2018-03-03,2881.0,618.0
WINTHROP ST,2018-03-04,1990.0,438.0
WINTHROP ST,2018-03-05,7439.0,1381.0
WINTHROP ST,2018-03-06,7464.0,1382.0
WINTHROP ST,2018-03-07,5838.0,1135.0
WINTHROP ST,2018-03-08,7354.0,1309.0
WINTHROP ST,2018-03-09,7505.0,1353.0
WOODHAVEN BLVD,2018-03-03,11452.0,7719.0
WOODHAVEN BLVD,2018-03-04,8907.0,6087.0
WOODHAVEN BLVD,2018-03-05,25252.0,11951.0
WOODHAVEN BLVD,2018-03-06,26064.0,11969.0
WOODHAVEN BLVD,2018-03-07,19143.0,9412.0
WOODHAVEN BLVD,2018-03-08,24938.0,11623.0
WOODHAVEN BLVD,2018-03-09,26586.0,14027.0
WOODLAWN,2018-03-03,3739.0,877.0
WOODLAWN,2018-03-04,2685.0,633.0
WOODLAWN,2018-03-05,7110.0,1519.0
WOODLAWN,2018-03-06,7185.0,1408.0
WOODLAWN,2018-03-07,4407.0,1012.0
WOODLAWN,2018-03-08,6944.0,1343.0
WOODLAWN,2018-03-09,7111.0,1481.0
WORLD TRADE CTR,2018-03-03,7524.0,7027.0
WORLD TRADE CTR,2018-03-04,5902.0,5325.0
WORLD TRADE CTR,2018-03-05,16851.0,12769.0
WORLD TRADE CTR,2018-03-06,17761.0,12497.0
WORLD TRADE CTR,2018-03-07,11139.0,8548.0
WORLD TRADE CTR,2018-03-08,16901.0,12276.0
WORLD TRADE CTR,2018-03-09,18547.0,13308.0
YORK ST,2018-03-03,4917.0,2696.0
YORK ST,2018-03-04,4028.0,2164.0
YORK ST,2018-03-05,9907.0,3411.0
YORK ST,2018-03-06,10200.0,3477.0
YORK ST,2018-03-07,7277.0,2487.0
YORK ST,2018-03-08,9691.0,3452.0
YORK ST,2018-03-09,9971.0,2926.0
ZEREGA AV,2018-03-03,1149.0,975.0
ZEREGA AV,2018-03-04,922.0,776.0
ZEREGA AV,2018-03-05,2760.0,2154.0
ZEREGA AV,2018-03-06,2777.0,2237.0
ZEREGA AV,2018-03-07,2019.0,1760.0
ZEREGA AV,2018-03-08,2651.0,2028.0
ZEREGA AV,2018-03-09,2664.0,2110.0
